URAIAN_DOKUMEN|NOMOR_AJU|TANGGAL_AJU|NOMOR_DAFTAR|TANGGAL_DAFTAR|SUPPLIER|KODE_BARANG|URAIAN|KODE_SATUAN|JUMLAH_SATUAN|HARGA_SATUAN|HARGA_PENYERAHAN|MATTYPE|TUJUAN|KODE_VALUTA|PONO|INVNO|BERAT_BERSIH|BERAT_KOTOR
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTPLY100NYL100/2PVH|ACCESORIES SEWING SEWING THREAD POLYESTER 100% NYLON 100/2 PINK VLOOM HEATHER|CONES|171|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTPLYT150DMRN|ACCESORIES SEWING SEWING THREAD POLYESTER T150D MAROON|KILOGRAM|4|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTPLYT150DPIB|ACCESORIES SEWING SEWING THREAD POLYESTER T150D PINK BLUSH|CONES|382|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2PIB|ACCESORIES SEWING SEWING THREAD SPUN 40/2 PINK BLUSH|CONES|429|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN60/3PBL|ACCESORIES SEWING SEWING THREAD SPUN 60/3 PERFORMANCE BLACK|CONES|21|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2SUR|ACCESORIES SEWING SEWING THREAD SPUN 40/2 SUMMER RED|CONES|50|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTNYL100DSUR|ACCESORIES SEWING SEWING THREAD NYLON 100D SUMMER RED|CONES|93|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2WHT|ACCESORIES SEWING SEWING THREAD SPUN 40/2 WHITE|CONES|211|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTPLY40/2OFW|ACCESORIES SEWING SEWING THREAD POLYESTER 40/2 OFF WHITE LKM 498|CONES|39|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2NPB|ACCESORIES SEWING SEWING THREAD SPUN 40/2 NEPTUNE BLUE|CONES|4|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2SUR|ACCESORIES SEWING SEWING THREAD SPUN 40/2 SUMMER RED|CONES|124|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2POT|ACCESORIES SEWING SEWING THREAD SPUN 40/2 POTENT PURPLE|CONES|70|0|0|A|||||0|0
