URAIAN_DOKUMEN|NOMOR_AJU|TANGGAL_AJU|NOMOR_DAFTAR|TANGGAL_DAFTAR|SUPPLIER|KODE_BARANG|URAIAN|KODE_SATUAN|JUMLAH_SATUAN|HARGA_SATUAN|HARGA_PENYERAHAN|MATTYPE|TUJUAN|KODE_VALUTA|PONO|INVNO|BERAT_BERSIH|BERAT_KOTOR
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.301649|6153480 AIAA (BLACK, S)|PIECES|60|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.301648|6153480 AIAA (WHITE, XL)|PIECES|60|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.301647|6153480 AIAA (WHITE, L)|PIECES|360|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.301646|6153480 AIAA (WHITE, M)|PIECES|300|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|E.301645|6153480 AIAA (WHITE, S)|PIECES|120|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301695|T&ACUTE;SHIRT HUMAN GREATNES STYLE 1 (2XL)|PIECES|1|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301710|T&ACUTE;SHIRT HUMAN GREATNES STYLE 4 (2XL)|PIECES|1|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301709|T&ACUTE;SHIRT HUMAN GREATNES STYLE 4 (XL)|PIECES|3|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301708|T&ACUTE;SHIRT HUMAN GREATNES STYLE 4 (L)|PIECES|27|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301707|T&ACUTE;SHIRT HUMAN GREATNES STYLE 4 (M)|PIECES|35|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301706|T&ACUTE;SHIRT HUMAN GREATNES STYLE 4 (S)|PIECES|11|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301705|T&ACUTE;SHIRT HUMAN GREATNES HG-07 STYLE 3 (2XL)|PIECES|2|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301704|T&ACUTE;SHIRT HUMAN GREATNES HG-07 STYLE 3 (XL)|PIECES|6|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301703|T&ACUTE;SHIRT HUMAN GREATNES HG-07 STYLE 3 (L)|PIECES|10|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301702|T&ACUTE;SHIRT HUMAN GREATNES HG-07 STYLE 3 (M)|PIECES|10|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301701|T&ACUTE;SHIRT HUMAN GREATNES HG-07 STYLE 3 (S)|PIECES|4|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301694|T&ACUTE;SHIRT HUMAN GREATNES STYLE 1 (XL)|PIECES|17|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301693|T&ACUTE;SHIRT HUMAN GREATNES STYLE 1 (L)|PIECES|36|0|0|FG|||||0|0
